                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    324,                0.70449,                0.80805,                 1.2206,                0.79911,                0.80207,                0.84654,                0.67151,                0.77909,                 0.6917,                 1.4758,               0.007102,               0.007102,               0.007102
                    325,                0.70667,                0.80696,                 1.2251,                0.79952,                0.80093,                0.84689,                0.67181,                0.77901,                0.69166,                 1.4757,               0.007093,               0.007093,               0.007093
                    326,                0.71066,                0.80053,                 1.2297,                0.80009,                0.80089,                 0.8469,                0.67206,                0.77907,                0.69135,                 1.4758,               0.007084,               0.007084,               0.007084
                    327,                0.69536,                0.79137,                 1.2147,                0.79981,                 0.8006,                0.84693,                0.67207,                0.77894,                0.69129,                 1.4757,               0.007075,               0.007075,               0.007075
                    328,                0.70523,                 0.8035,                 1.2277,                0.80014,                0.80062,                0.84686,                0.67137,                0.77897,                0.69144,                 1.4756,               0.007066,               0.007066,               0.007066
                    329,                0.70643,                0.81108,                 1.2275,                0.79486,                0.80599,                0.84692,                0.67154,                0.77903,                0.69088,                 1.4756,               0.007057,               0.007057,               0.007057
                    330,                0.70063,                0.79216,                 1.2195,                0.79807,                0.80263,                  0.847,                0.67162,                0.77911,                0.69086,                 1.4756,               0.007048,               0.007048,               0.007048
                    331,                0.70571,                0.79156,                 1.2243,                0.79903,                0.80133,                0.84726,                0.67165,                0.77924,                0.69079,                 1.4757,               0.007039,               0.007039,               0.007039
                    332,                0.71189,                0.80194,                 1.2299,                0.79876,                0.80039,                  0.847,                0.67136,                0.77919,                0.69067,                 1.4756,                0.00703,                0.00703,                0.00703
                    333,                0.70629,                0.79931,                  1.224,                 0.7999,                0.79998,                0.84697,                 0.6719,                0.77936,                0.69067,                 1.4757,               0.007021,               0.007021,               0.007021
                    334,                0.70694,                0.79016,                 1.2264,                0.80016,                0.79974,                0.84715,                0.67196,                0.77938,                0.69061,                 1.4757,               0.007012,               0.007012,               0.007012
                    335,                0.71088,                0.81855,                 1.2276,                0.79978,                0.80086,                0.84699,                0.67198,                 0.7795,                0.69058,                 1.4759,               0.007003,               0.007003,               0.007003
                    336,                0.70415,                0.79573,                 1.2252,                0.80038,                0.80045,                0.84681,                0.67164,                0.77948,                0.69067,                 1.4758,               0.006994,               0.006994,               0.006994
                    337,                0.70129,                0.79392,                   1.22,                0.80077,                0.80038,                0.84684,                0.67191,                0.77958,                0.69074,                  1.476,               0.006985,               0.006985,               0.006985
                    338,                0.70603,                 0.7981,                 1.2222,                 0.8014,                0.79941,                0.84725,                0.67223,                0.77964,                0.69077,                 1.4759,               0.006976,               0.006976,               0.006976
                    339,                0.69534,                0.80015,                 1.2151,                0.80219,                0.79953,                0.84754,                0.67259,                0.77975,                0.69067,                 1.4759,               0.006967,               0.006967,               0.006967
                    340,                0.70672,                0.79822,                 1.2295,                0.80193,                0.79895,                0.84794,                0.67309,                0.77986,                0.69111,                  1.476,               0.006958,               0.006958,               0.006958
                    341,                0.69358,                0.78842,                 1.2161,                 0.8023,                0.79703,                0.84795,                0.67262,                0.77986,                0.69118,                 1.4759,               0.006949,               0.006949,               0.006949
                    342,                0.70254,                0.78709,                 1.2221,                0.80196,                0.79878,                0.84797,                0.67251,                0.77993,                0.69085,                  1.476,                0.00694,                0.00694,                0.00694
                    343,                0.70497,                0.78998,                 1.2251,                0.80208,                0.79765,                0.84794,                0.67262,                0.78003,                0.69094,                 1.4761,               0.006931,               0.006931,               0.006931
                    344,                0.69903,                0.78957,                 1.2228,                0.80144,                0.80016,                0.84796,                0.67257,                0.78016,                0.69105,                 1.4762,               0.006922,               0.006922,               0.006922
                    345,                0.70382,                0.78784,                 1.2216,                0.80226,                0.79966,                0.84798,                0.67282,                0.78028,                0.69091,                 1.4763,               0.006913,               0.006913,               0.006913
                    346,                0.69853,                0.78461,                 1.2177,                0.80205,                0.80101,                0.84816,                0.67306,                0.78054,                0.69094,                 1.4765,               0.006904,               0.006904,               0.006904
                    347,                0.70457,                0.78304,                 1.2208,                0.80138,                0.80195,                0.84815,                0.67353,                0.78073,                0.69097,                 1.4766,               0.006895,               0.006895,               0.006895
                    348,                0.70059,                0.78361,                 1.2201,                0.80078,                0.80311,                0.84839,                0.67331,                0.78081,                0.69074,                 1.4766,               0.006886,               0.006886,               0.006886
                    349,                0.65211,                0.67173,                 1.1876,                0.80196,                0.80294,                0.84842,                0.67367,                0.78082,                0.69118,                 1.4767,               0.006877,               0.006877,               0.006877
                    350,                0.66558,                0.71215,                 1.1948,                0.80152,                0.80253,                0.84828,                0.67336,                0.78094,                0.69167,                 1.4771,               0.006868,               0.006868,               0.006868
                    351,                0.67111,                0.73755,                 1.2059,                0.80168,                0.80101,                0.84816,                 0.6732,                0.78086,                0.69203,                 1.4771,               0.006859,               0.006859,               0.006859
                    352,                0.67077,                 0.7336,                 1.2025,                0.80159,                0.80042,                0.84845,                0.67345,                  0.781,                0.69204,                 1.4774,                0.00685,                0.00685,                0.00685
                    353,                0.68121,                0.74096,                 1.2089,                0.80288,                 0.8004,                0.84804,                0.67283,                0.78099,                0.69235,                 1.4775,               0.006841,               0.006841,               0.006841
                    354,                0.67401,                0.75334,                 1.2061,                0.80355,                 0.7996,                0.84785,                0.67271,                0.78108,                0.69267,                 1.4777,               0.006832,               0.006832,               0.006832
                    355,                 0.6806,                0.74382,                 1.2083,                0.80402,                0.79975,                0.84806,                0.67261,                0.78119,                0.69281,                 1.4779,               0.006823,               0.006823,               0.006823
                    356,                0.68754,                0.75811,                 1.2135,                0.80395,                0.79949,                 0.8477,                0.67265,                0.78131,                 0.6931,                 1.4781,               0.006814,               0.006814,               0.006814
                    357,                0.68118,                0.77215,                 1.2106,                0.79836,                0.80533,                0.84753,                0.67232,                0.78142,                0.69367,                 1.4784,               0.006805,               0.006805,               0.006805
                    358,                0.68577,                0.76288,                 1.2127,                0.79116,                0.80845,                0.84746,                0.67242,                0.78152,                0.69395,                 1.4786,               0.006796,               0.006796,               0.006796
                    359,                0.68721,                0.78051,                 1.2129,                0.79561,                0.80654,                0.84735,                0.67228,                0.78164,                0.69452,                 1.4788,               0.006787,               0.006787,               0.006787
                    360,                0.68671,                0.77901,                 1.2144,                0.79961,                0.80522,                0.84753,                0.67245,                0.78158,                 0.6949,                 1.4788,               0.006778,               0.006778,               0.006778
                    361,                 0.6912,                0.76754,                 1.2153,                0.79758,                0.80594,                0.84742,                0.67252,                0.78163,                0.69526,                 1.4789,               0.006769,               0.006769,               0.006769
                    362,                0.69626,                0.77117,                 1.2187,                0.79638,                0.80607,                0.84744,                0.67242,                0.78169,                0.69562,                  1.479,                0.00676,                0.00676,                0.00676
                    363,                0.68866,                0.76564,                 1.2147,                 0.7976,                0.80548,                0.84736,                0.67193,                0.78161,                0.69592,                 1.4789,               0.006751,               0.006751,               0.006751
                    364,                0.69597,                 0.7745,                 1.2176,                0.79736,                0.80493,                0.84707,                0.67212,                0.78154,                0.69631,                 1.4789,               0.006742,               0.006742,               0.006742
                    365,                0.69469,                0.78777,                 1.2172,                 0.7968,                0.80394,                0.84706,                0.67224,                0.78153,                0.69669,                 1.4788,               0.006733,               0.006733,               0.006733
                    366,                0.69658,                0.78585,                 1.2164,                0.79722,                0.80307,                0.84712,                0.67202,                0.78134,                0.69692,                 1.4785,               0.006724,               0.006724,               0.006724
                    367,                0.69413,                0.78435,                 1.2175,                0.79756,                0.80336,                0.84699,                0.67199,                0.78141,                0.69706,                 1.4786,               0.006715,               0.006715,               0.006715
                    368,                0.70196,                0.77741,                 1.2213,                0.79584,                0.80335,                0.84708,                0.67228,                0.78142,                0.69724,                 1.4785,               0.006706,               0.006706,               0.006706
                    369,                0.70184,                 0.7986,                 1.2199,                0.79543,                0.80371,                0.84705,                0.67215,                0.78146,                0.69721,                 1.4786,               0.006697,               0.006697,               0.006697
                    370,                0.69911,                0.78794,                 1.2171,                0.79157,                0.80532,                0.84726,                0.67148,                0.78141,                0.69691,                 1.4787,               0.006688,               0.006688,               0.006688
                    371,                0.69631,                0.78789,                 1.2192,                0.79458,                0.80464,                0.84714,                0.67193,                0.78155,                0.69686,                 1.4788,               0.006679,               0.006679,               0.006679
                    372,                0.70051,                 0.7877,                 1.2234,                0.79409,                0.80351,                0.84718,                 0.6725,                0.78158,                0.69705,                 1.4788,                0.00667,                0.00667,                0.00667
                    373,                0.70203,                0.79279,                 1.2249,                0.79464,                0.80277,                 0.8471,                0.67229,                0.78152,                0.69724,                 1.4788,               0.006661,               0.006661,               0.006661
                    374,                 0.6988,                0.78738,                 1.2147,                0.79401,                 0.8028,                 0.8472,                0.67229,                 0.7814,                0.69727,                 1.4786,               0.006652,               0.006652,               0.006652
                    375,                0.69474,                0.77417,                 1.2161,                0.79371,                0.80308,                0.84728,                0.67269,                0.78144,                0.69719,                 1.4786,               0.006643,               0.006643,               0.006643
                    376,                0.69851,                0.79683,                 1.2248,                0.79403,                0.80275,                0.84691,                0.67244,                0.78152,                0.69733,                 1.4786,               0.006634,               0.006634,               0.006634
                    377,                0.70047,                 0.7804,                 1.2212,                 0.7951,                0.80325,                0.84706,                 0.6724,                0.78157,                0.69795,                 1.4788,               0.006625,               0.006625,               0.006625
                    378,                0.69771,                0.77968,                 1.2187,                 0.7953,                0.80224,                0.84712,                 0.6725,                0.78168,                  0.698,                 1.4789,               0.006616,               0.006616,               0.006616
                    379,                0.70216,                 0.7897,                 1.2233,                0.79449,                0.80299,                0.84711,                0.67257,                0.78149,                0.69841,                 1.4785,               0.006607,               0.006607,               0.006607
                    380,                0.69477,                 0.7893,                 1.2145,                0.79724,                0.79982,                0.84713,                0.67217,                0.78149,                0.69801,                 1.4785,               0.006598,               0.006598,               0.006598
                    381,                0.70045,                0.78048,                 1.2193,                0.79663,                0.79946,                0.84721,                0.67226,                0.78166,                0.69753,                 1.4788,               0.006589,               0.006589,               0.006589
                    382,                0.70059,                0.77511,                  1.222,                0.79763,                0.79873,                 0.8474,                0.67274,                0.78152,                0.69745,                 1.4787,                0.00658,                0.00658,                0.00658
                    383,                0.68746,                0.77142,                 1.2086,                0.79777,                0.79933,                0.84737,                0.67267,                0.78163,                0.69758,                 1.4789,               0.006571,               0.006571,               0.006571
                    384,                0.69854,                0.78223,                 1.2222,                0.79842,                0.79838,                0.84757,                0.67299,                0.78161,                0.69761,                 1.4788,               0.006562,               0.006562,               0.006562
                    385,                0.69848,                 0.7944,                 1.2202,                0.79853,                0.79791,                0.84762,                0.67267,                 0.7817,                0.69765,                 1.4788,               0.006553,               0.006553,               0.006553
                    386,                0.68947,                0.77167,                 1.2115,                0.79677,                0.79815,                0.84754,                0.67263,                0.78166,                0.69765,                 1.4787,               0.006544,               0.006544,               0.006544
                    387,                0.69738,                0.76845,                 1.2183,                0.79253,                0.80399,                0.84709,                0.67211,                0.78186,                0.69782,                 1.4789,               0.006535,               0.006535,               0.006535
                    388,                0.70253,                0.78478,                 1.2232,                0.78968,                0.80644,                0.84736,                0.67275,                0.78191,                0.69804,                 1.4791,               0.006526,               0.006526,               0.006526
                    389,                0.69541,                0.77679,                 1.2168,                0.78776,                0.80695,                0.84708,                0.67206,                0.78194,                0.69794,                  1.479,               0.006517,               0.006517,               0.006517
                    390,                  0.698,                0.76187,                 1.2201,                0.79672,                0.79741,                0.84689,                0.67198,                0.78195,                0.69787,                  1.479,               0.006508,               0.006508,               0.006508
                    391,                 0.7015,                0.78849,                  1.221,                0.78899,                0.80761,                0.84679,                0.67183,                 0.7821,                0.69797,                 1.4792,               0.006499,               0.006499,               0.006499
                    392,                0.69379,                0.77433,                 1.2185,                0.78823,                0.80634,                0.84694,                 0.6718,                0.78213,                0.69809,                 1.4792,                0.00649,                0.00649,                0.00649
                    393,                0.69304,                0.77297,                 1.2139,                0.78737,                0.80669,                0.84691,                0.67168,                0.78233,                0.69817,                 1.4794,               0.006481,               0.006481,               0.006481
                    394,                0.69801,                0.77651,                 1.2164,                0.78726,                0.80471,                0.84684,                0.67171,                0.78251,                0.69779,                 1.4795,               0.006472,               0.006472,               0.006472
                    395,                0.68704,                0.77579,                 1.2095,                 0.7935,                0.80087,                0.84729,                 0.6722,                0.78258,                0.69771,                 1.4796,               0.006463,               0.006463,               0.006463
                    396,                 0.6951,                0.77454,                 1.2217,                0.78774,                0.80501,                0.84716,                0.67237,                0.78267,                0.69836,                 1.4797,               0.006454,               0.006454,               0.006454
                    397,                0.68516,                0.76227,                 1.2101,                0.78729,                0.80519,                0.84721,                0.67287,                0.78262,                 0.6989,                 1.4795,               0.006445,               0.006445,               0.006445
                    398,                0.69567,                0.76754,                 1.2162,                0.78771,                0.80398,                0.84714,                0.67247,                0.78273,                0.69947,                 1.4796,               0.006436,               0.006436,               0.006436
                    399,                0.69768,                0.77239,                 1.2187,                0.78778,                0.80283,                0.84705,                0.67237,                0.78298,                0.69951,                 1.4799,               0.006427,               0.006427,               0.006427
