                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.69619,                0.80799,                 1.4356,                0.79276,                0.80482,                0.85553,                0.68058,                0.77352,                0.69853,                 1.6111,               0.007129,               0.007129,               0.007129
                    322,                0.69865,                0.81789,                 1.4376,                0.79331,                0.80485,                0.85543,                0.68084,                0.77368,                0.69873,                 1.6114,                0.00712,                0.00712,                0.00712
                    323,                0.69376,                0.79758,                 1.4277,                0.79339,                0.80415,                0.85529,                0.68056,                 0.7738,                0.69879,                 1.6114,               0.007111,               0.007111,               0.007111
                    324,                0.69595,                0.79978,                 1.4368,                0.79333,                0.80358,                0.85544,                0.68071,                0.77429,                0.69885,                 1.6119,               0.007102,               0.007102,               0.007102
                    325,                0.69662,                0.80494,                 1.4415,                 0.7923,                0.80378,                0.85512,                0.68064,                0.77445,                0.69882,                 1.6122,               0.007093,               0.007093,               0.007093
                    326,                0.68823,                0.80757,                 1.4238,                0.79328,                0.80402,                0.85524,                0.68089,                 0.7744,                0.69899,                 1.6123,               0.007084,               0.007084,               0.007084
                    327,                0.69935,                0.79911,                  1.435,                0.79243,                0.80549,                0.85509,                0.68052,                0.77452,                0.69926,                 1.6123,               0.007075,               0.007075,               0.007075
                    328,                0.69816,                0.81233,                 1.4282,                0.79192,                0.80527,                0.85523,                 0.6808,                0.77496,                0.69927,                 1.6126,               0.007066,               0.007066,               0.007066
                    329,                0.69676,                0.81306,                 1.4259,                0.79186,                0.80526,                0.85537,                0.68085,                  0.775,                0.69947,                 1.6125,               0.007057,               0.007057,               0.007057
                    330,                0.69318,                0.80028,                 1.4254,                0.78963,                 0.8073,                0.85551,                0.68134,                0.77526,                0.69933,                 1.6123,               0.007048,               0.007048,               0.007048
                    331,                 0.6937,                0.80704,                 1.4225,                0.79147,                0.80309,                0.85553,                0.68142,                0.77533,                 0.6994,                 1.6124,               0.007039,               0.007039,               0.007039
                    332,                0.68634,                0.80889,                 1.4197,                0.78915,                0.80605,                0.85556,                0.68075,                0.77554,                0.69962,                 1.6126,                0.00703,                0.00703,                0.00703
                    333,                0.69941,                0.80916,                 1.4336,                0.79464,                0.79991,                0.85528,                0.68088,                0.77573,                0.69993,                 1.6129,               0.007021,               0.007021,               0.007021
                    334,                0.68522,                0.79763,                 1.4188,                 0.7943,                0.80033,                0.85547,                0.68118,                0.77577,                0.69989,                 1.6128,               0.007012,               0.007012,               0.007012
                    335,                0.69079,                  0.796,                 1.4268,                0.78664,                0.81091,                 0.8554,                0.68115,                0.77593,                0.69991,                  1.613,               0.007003,               0.007003,               0.007003
                    336,                 0.6969,                0.79529,                 1.4324,                0.79339,                0.80077,                0.85543,                0.68095,                0.77592,                0.70019,                 1.6132,               0.006994,               0.006994,               0.006994
                    337,                 0.6873,                0.79641,                   1.42,                  0.787,                0.81093,                0.85529,                0.68106,                0.77599,                0.70013,                 1.6133,               0.006985,               0.006985,               0.006985
                    338,                0.69357,                0.78588,                 1.4183,                0.79569,                0.79864,                 0.8554,                0.68096,                0.77612,                0.70064,                 1.6133,               0.006976,               0.006976,               0.006976
                    339,                0.68861,                0.79382,                 1.4195,                0.79547,                0.79899,                0.85531,                0.68122,                0.77612,                0.70069,                 1.6133,               0.006967,               0.006967,               0.006967
                    340,                0.69283,                 0.7916,                 1.4303,                0.79572,                0.80042,                0.85525,                 0.6811,                0.77629,                0.70075,                 1.6133,               0.006958,               0.006958,               0.006958
                    341,                0.69285,                0.79152,                 1.4293,                 0.7872,                0.80836,                0.85505,                0.68126,                0.77638,                0.70117,                 1.6135,               0.006949,               0.006949,               0.006949
                    342,                0.68803,                 0.7912,                 1.4222,                0.79284,                0.80252,                0.85472,                0.68126,                0.77646,                0.70114,                 1.6136,                0.00694,                0.00694,                0.00694
                    343,                0.69279,                0.79044,                 1.4287,                0.79244,                0.80222,                0.85481,                0.68094,                0.77642,                0.70166,                 1.6135,               0.006931,               0.006931,               0.006931
                    344,                0.68656,                0.78961,                 1.4247,                0.79458,                0.80153,                0.85486,                0.68115,                0.77642,                0.70159,                 1.6136,               0.006922,               0.006922,               0.006922
                    345,                0.68799,                0.78849,                 1.4257,                0.79424,                0.80403,                0.85503,                0.68145,                0.77655,                0.70163,                 1.6137,               0.006913,               0.006913,               0.006913
                    346,                0.68337,                0.77447,                 1.4194,                0.78847,                0.80814,                  0.855,                0.68156,                0.77653,                0.70151,                 1.6136,               0.006904,               0.006904,               0.006904
